subject,message,label
Pateicība par sadarbību,"Labdien, Anna!

Aptauja aizņems tikai dažas minūtes. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Darba grafiks nākamajai nedēļai ir sagatavots. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Atgādinām par rīt plānoto tikšanos. Pasākuma sākums paredzēts plkst. 10.00. Nodarbība notiks ierastajā laikā.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Nepieciešama profila pārbaude,"Esam konstatējuši aizdomīgu darbību jūsu profilā. Lai izvairītos no konta bloķēšanas, apstipriniet savu identitāti.

Lūdzu, rīkojieties pēc iespējas ātrāk.",phishing
Jūsu kontam nepieciešama pārbaude,"Labdien!

Automātiskās pārbaudes laikā tika konstatēta nepieciešamība atjaunināt informāciju.

Pārbaude tiek veikta drošības nolūkos. Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Šo darbību nepieciešams veikt pēc iespējas ātrāk. Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Ar cieņu,
Klientu apkalpošanas nodaļa.",phishing
Svarīga informācija par jūsu kontu,"Labdien, cienījamais klient!

Drošības sistēma ir pamanījusi aizdomīgu darbību.
Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Šo darbību nepieciešams veikt pēc iespējas ātrāk. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ar cieņu,
Atbalsta komanda.",phishing
Rezervācijas apstiprinājums,"Labdien, kolēģi!

Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Jūsu rezervācija ir veiksmīgi apstiprināta.

Lai jauka diena!
Mūsu komanda.",normal
Atvaļinājuma plāns,"Labdien, kolēģi!

Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Paldies par jūsu iepriekšējo atbildi. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Aptauja aizņems tikai dažas minūtes.

Paldies!
Klientu serviss.",normal
Drošības pārbaude,"Sveiki!

Svarīga informācija par jūsu kontu.

Ir konstatēta iespējama neatbilstība konta informācijā. Papildu informācija par pārbaudi ir pieejama konta sadaļā.

Lūdzu, pabeidziet drošības pārbaudi.
Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Šo darbību nepieciešams veikt pēc iespējas ātrāk.

Paldies par sapratni.",phishing
Konta pārbaudes termiņš,"Labdien!

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība. Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus. Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota.

Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ar cieņu,
Atbalsta komanda.",phishing
Drošības pārbaude,"Labdien, cienījamais klient!

Ir konstatēta darbība, kuru nepieciešams apstiprināt. Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi.

Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Ar cieņu,
Drošības nodaļa.",phishing
Svarīga informācija par jūsu kontu,"Sveiki!

Kontam ir nepieciešama papildu drošības pārbaude.
Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Nepieciešams rīkoties pirms konta statusa maiņas. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Svarīgs drošības paziņojums,"Sveiki, klient!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā. Nepieciešams apstiprināt, ka konts joprojām pieder jums. Lūdzu, pievērsiet šim paziņojumam uzmanību.

Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Paldies par sapratni.",phishing
Jūsu kontam nepieciešama pārbaude,"Sveiki!

Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.
Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Lūdzu, saglabājiet šo paziņojumu turpmākai atsaucei.

Nepieciešams rīkoties pirms konta statusa maiņas. Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Ar cieņu,
Konta drošības komanda.",phishing
Tikšanās par projektu,"Labdien, kolēģi!

Papildu informāciju varat saņemt, sazinoties ar mums. Nodarbība notiks ierastajā laikā. Informācija par darba grafiku ir pievienota šim ziņojumam. Pasākuma sākums paredzēts plkst. 10.00. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Darba grafiks nākamajai nedēļai ir sagatavots.

Veiksmīgu dienu!
Mūsu komanda.",normal
Aptauja par pakalpojumu,"Sveiki, kolēģi!

Atgādinām, ka pasākums notiks piektdien. Mēs nosūtīsim papildu informāciju pēc tikšanās. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu.

Ar cieņu,
Administrācija.",normal
Pasūtījuma statuss,"Labdien!

Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Atgādinām par rīt plānoto tikšanos. Jūsu rezervācija ir veiksmīgi apstiprināta. Pielikumā nosūtām informāciju par plānoto pasākumu.

Ar cieņu,
Administrācija.",normal
Dokumentu nosūtīšana,"Labdien, Anna!

Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā.

Paldies!
Klientu serviss.",normal
Mācību materiāli,"Sveiki, kolēģi!

Sanāksmes laikā pārrunāsim aktuālos jautājumus. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Mēs novērtējam jūsu atsauksmes un ieteikumus.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Pasūtījuma statuss,"Labdien!

Informācija par darba grafiku ir pievienota šim ziņojumam. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Papildu informāciju varat saņemt, sazinoties ar mums. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu.

Lai jauka diena!
Mūsu komanda.",normal
Paroles derīguma termiņš,"Jūsu kontā konstatēta aizdomīga aktivitāte. Lai aizsargātu kontu, veiciet paroles pārbaudi.

Lai turpinātu, izmantojiet norādīto saiti:
https://t.me/earn_money_lv

Lūdzu, rīkojieties pēc iespējas ātrāk.",phishing
Kriptovalūtas investīciju piedāvājums,"Izmantojiet mūsu sistēmu un nopelniet līdz pat 500 eiro dienā. Lai sāktu, veiciet sākotnējo iemaksu.

Lai turpinātu, izmantojiet norādīto saiti:
https://t.me/fast_work",phishing
Tikšanās par projektu,"Labdien, kolēģi!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Atgādinām par rīt plānoto tikšanos.

Paldies!
Klientu serviss.",normal
Maksājuma apstiprināšana,"Sveiki!

Kontam ir nepieciešama papildu drošības pārbaude.
Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.

Papildu informācija par pārbaudi ir pieejama konta sadaļā.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota. Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Ar cieņu,
Atbalsta komanda.",phishing
Pasūtījuma statuss,"Labdien!

Jūsu rezervācija ir veiksmīgi apstiprināta. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Ja nepieciešams, varam vienoties par citu laiku.

Ar cieņu,
Projektu komanda.",normal
Identitātes pārbaude,"Labdien!

Ir konstatēta darbība, kuru nepieciešams apstiprināt.
Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.

Drošības pārbaude ir nepieciešama, lai aizsargātu jūsu kontu.

Ja pārbaude netiks veikta, piekļuve kontam var tikt ierobežota. Pabeidziet pārbaudi, izmantojot drošības sadaļu.

Paldies, ka izmantojat mūsu pakalpojumus.",phishing
Drošības pārbaude,"Labdien, cienījamais klient!

Pēdējās konta darbības dēļ nepieciešama papildu pārbaude.

Šī darbība ir saistīta ar jūsu konta drošību. Lūdzu, pabeidziet drošības pārbaudi.

Ja darbība netiks apstiprināta, konta izmantošana var būt ierobežota. Apstiprināšanas process ir pieejams konta pārbaudes sadaļā.

Paldies par sapratni.",phishing
Informācija par nodarbību,"Sveiki, visiem!

Mēs novērtējam jūsu atsauksmes un ieteikumus. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Paldies par jūsu laiku un atsaucību. Darba grafiks nākamajai nedēļai ir sagatavots. Šonedēļ esam sagatavojuši vairākus jaunumus.

Ar cieņu,
Administrācija.",normal
Nodarbības informācija,Sveiki! Pielikumā nosūtu šīs nedēļas mācību materiālus.,normal
Jaunā darba kārtība,"Labdien, skolēni!

Atgādinām, ka pasākums notiks piektdien. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Tikšanās laiks ir saskaņots ar visiem dalībniekiem.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Piegādes datums,"Sveiki, visiem!

Mēs nosūtīsim papildu informāciju pēc tikšanās. Jūsu rezervācija ir veiksmīgi apstiprināta. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Pasākuma sākums paredzēts plkst. 10.00.

Paldies!
Klientu serviss.",normal
Rēķins par pakalpojumu,"Labdien!

Jūsu rezervācija ir veiksmīgi apstiprināta. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Tikšanās laiks ir saskaņots ar visiem dalībniekiem.

Ar cieņu,
Skolas administrācija.",normal
Informācija klientiem,"Labdien, kolēģi!

Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Papildu informāciju varat saņemt, sazinoties ar mums. Piegāde ir plānota tuvāko trīs darba dienu laikā.

Ar cieņu,
Skolas administrācija.",normal
Mācību materiāli,"Labdien, skolēni!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Darba grafiks nākamajai nedēļai ir sagatavots. Paldies, ka izmantojat mūsu pakalpojumus. Aptauja aizņems tikai dažas minūtes. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Paldies!
Klientu serviss.",normal
Neapstiprināta darbība,"Labdien, cienījamais klient!

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība. Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus. Pārbaudi ieteicams pabeigt tuvākajā laikā.

Izmantojiet konta pārbaudes iespēju, lai turpinātu.

Paldies par sapratni.",phishing
Svarīga informācija par jūsu kontu,"Cienījamais lietotāj!

Drošības sistēma ir pamanījusi aizdomīgu darbību.

Pārbaude tiek veikta drošības nolūkos. Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību.

Pārbaudi ieteicams pabeigt tuvākajā laikā. Konta pārbaudi var pabeigt, izmantojot zemāk norādīto darbību.

Paldies par sapratni.",phishing
Mēneša pārskats,"Labdien, skolēni!

Nodarbība notiks ierastajā laikā. Atgādinām par rīt plānoto tikšanos. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Atgādinām, ka pasākums notiks piektdien.

Lai jauka diena!
Mūsu komanda.",normal
Steidzams paziņojums,"Cienījamais lietotāj!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība.

Lai atjaunotu piekļuvi, nepieciešams apstiprināt konta statusu. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Lūdzu, pievērsiet šim paziņojumam uzmanību.

Ar cieņu,
Konta drošības komanda.",phishing
Pasākuma programma,"Labdien, kolēģi!

Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Pasākuma sākums paredzēts plkst. 10.00. Paldies, ka izmantojat mūsu pakalpojumus. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Šonedēļ esam sagatavojuši vairākus jaunumus. Papildu informāciju varat saņemt, sazinoties ar mums.

Ar cieņu,
Skolas administrācija.",normal
Darba grafiks,"Sveiki, kolēģi!

Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Piegāde ir plānota tuvāko trīs darba dienu laikā. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Mēs priecāsimies saņemt jūsu komentārus.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Svarīgs paziņojums,"Lai pabeigtu reģistrāciju, sazinieties ar mūsu speciālistu Telegram.

Lai turpinātu, izmantojiet norādīto saiti:
https://delivery-confirmation.example

Lūdzu, rīkojieties pēc iespējas ātrāk.",phishing
Identitātes pārbaude,"Sveiki, klient!

Kontam ir nepieciešama papildu drošības pārbaude. Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija. Pārbaudes termiņš ir ierobežots.

Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Paldies par sapratni.",phishing
Svarīga informācija par jūsu kontu,"Labdien!

Svarīga informācija par jūsu kontu.

Mūsu sistēmā ir reģistrēta neparasta piekļuves darbība. Atbildēt uz šo ziņojumu nav nepieciešams.

Lūdzu, apstipriniet savu konta informāciju.
Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Nepieciešams rīkoties pirms konta statusa maiņas.

Paldies par sapratni.",phishing
Jūsu kontam nepieciešama uzmanība,"Jūsu pēdējais maksājums nav apstiprināts. Izmantojiet norādīto saiti, lai pārbaudītu maksājuma informāciju.

Lai turpinātu, izmantojiet norādīto saiti:
https://payment-verification.example",phishing
Pēdējais atgādinājums par kontu,"Labdien!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Mūsu sistēma ir konstatējusi neparastu aktivitāti jūsu kontā.

Veiciet norādīto pārbaudi, lai atjaunotu pilnu piekļuvi. Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Pārbaudes termiņš ir ierobežots.

Paldies par sadarbību.",phishing
Pasūtījuma statuss,"Labdien, cienījamie klienti!

Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Paldies, ka izmantojat mūsu pakalpojumus. Aptauja aizņems tikai dažas minūtes. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Informācija par jaunumiem ir pieejama mūsu mājaslapā.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Mācību materiāli,"Sveiki, komanda!

Mēs novērtējam jūsu atsauksmes un ieteikumus. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Informācija par darba grafiku ir pievienota šim ziņojumam. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Ja nepieciešams, varam vienoties par citu laiku. Jūsu rezervācija ir veiksmīgi apstiprināta. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Jaunumi uzņēmumā,"Sveiki!

Mēs priecāsimies saņemt jūsu komentārus. Ja nepieciešams, varam vienoties par citu laiku. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Atgādinām par rīt plānoto tikšanos. Jūsu rezervācija ir veiksmīgi apstiprināta. Piegāde ir plānota tuvāko trīs darba dienu laikā.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Dokumentu nosūtīšana,"Sveiki, Jāni!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Aptauja aizņems tikai dažas minūtes. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Piegāde ir plānota tuvāko trīs darba dienu laikā. Papildu informāciju varat saņemt, sazinoties ar mums.

Paldies!
Klientu serviss.",normal
Svarīgs klienta paziņojums,"Cienījamais klient!

Vēlamies informēt par izmaiņām jūsu konta drošības statusā. Kontam ir nepieciešama papildu drošības pārbaude.

Lūdzu, pārbaudiet norādīto informāciju un apstipriniet darbību. Lai turpinātu, izmantojiet norādīto pārbaudes iespēju.

Pretējā gadījumā var tikt piemēroti papildu drošības ierobežojumi.

Paldies par sapratni.",phishing
Rezervācijas apstiprinājums,"Labdien, Anna!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Piegāde ir plānota tuvāko trīs darba dienu laikā. Ja nepieciešams, varam vienoties par citu laiku.

Ar cieņu,
Administrācija.",normal
Pēdējais atgādinājums par kontu,"Labdien, cienījamais klient!

Svarīga informācija par jūsu kontu.

Automātiskā sistēma ir atzīmējusi jūsu kontu pārbaudei. Šis ir automātiski nosūtīts paziņojums.

Lai turpinātu izmantot pakalpojumu, jāapstiprina jūsu informācija.
Lai apstiprinātu informāciju, atveriet pārbaudes sadaļu.

Šo darbību nepieciešams veikt pēc iespējas ātrāk.

Paldies par sapratni.",phishing
Apstipriniet konta informāciju,"Labdien, cienījamais klient!

Automātiskās pārbaudes laikā tika konstatēta nepieciešamība atjaunināt informāciju.
Lai izvairītos no piekļuves ierobežošanas, apstipriniet konta datus.

Atbildēt uz šo ziņojumu nav nepieciešams.

Lūdzu, neatlieciet šo pārbaudi. Lai atjaunotu piekļuvi, turpiniet ar konta pārbaudi.

Ar cieņu,
Konta drošības komanda.",phishing
Piegādes datums,"Sveiki!

Informācija par darba grafiku ir pievienota šim ziņojumam. Paldies par jūsu iepriekšējo atbildi. Pielikumā nosūtām informāciju par plānoto pasākumu.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Tikšanās laika maiņa,"Labdien, cienījamie klienti!

Atgādinām par rīt plānoto tikšanos. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Informācija par darba grafiku ir pievienota šim ziņojumam. Atgādinām, ka pasākums notiks piektdien.

Ar cieņu,
Administrācija.",normal
